Id,rating
132_3978,5.0
803_1393,4.0
896_88163,3.5
175_477,1.5
243_6534,2.0
846_471,3.5
550_2012,3.5
434_527,4.0
626_4447,3.0
275_59315,4.0
904_93740,3.5
450_114267,3.5
23_1682,3.5
515_898,1.5
858_3004,2.5
866_25,3.5
91_43376,3.5
494_63072,4.5
786_2080,4.0
12_25777,4.0
13_4886,1.0
548_5025,2.0
705_70286,4.0
639_2050,3.5
4_1265,4.0
358_8368,4.0
757_2074,4.0
858_2712,3.0
504_5459,3.0
396_48,3.5
481_2115,3.5
927_1978,3.5
148_908,4.0
31_63853,3.5
399_2571,4.0
695_551,3.5
725_3949,4.0
891_36525,5.0
983_85414,5.0
65_111362,4.0
357_8361,2.5
606_166024,4.0
213_959,3.5
228_73101,3.5
388_1240,4.0
345_1971,4.0
939_2641,5.0
41_2410,2.0
313_2115,3.5
628_103655,3.5
18_2174,3.5
8_110,4.0
694_330,3.5
477_7254,3.5
997_162606,3.5
634_14,4.0
301_91500,3.5
891_47629,4.0
224_4027,4.0
652_46972,2.0
653_99106,3.5
848_5187,3.5
155_2019,4.5
865_3524,4.0
993_353,3.5
409_5445,1.0
858_6947,3.5
426_4306,4.0
96_5971,4.0
712_6093,4.0
828_2612,5.0
141_595,3.5
3_46970,5.0
41_2879,4.0
983_1500,5.0
64_1198,4.0
109_3114,4.0
558_912,1.0
757_44004,3.5
751_4149,3.5
676_704,4.0
237_2028,4.0
576_10,2.0
185_7162,4.0
472_94,3.0
619_1544,3.0
120_1690,1.0
275_2105,3.0
18_1584,4.0
565_2133,5.0
120_2710,1.0
279_339,3.5
893_818,3.5
653_954,1.0
803_1446,4.5
935_1270,4.0
864_786,3.0
322_3256,4.0
109_293,4.0
752_1370,5.0
207_6365,3.0
642_1370,3.5
58_1266,3.5
112_866,4.0
107_247,4.0
187_6281,2.5
501_1544,3.0
388_3578,4.5
613_2329,4.0
519_2971,1.5
363_296,4.0
308_31696,3.0
896_99149,3.0
19_8604,3.5
484_4,3.0
859_2791,1.5
943_4993,4.0
323_5377,3.5
639_1991,3.0
828_900,4.0
207_1704,4.0
896_59725,3.0
566_3176,3.0
712_44195,1.5
815_2858,4.0
181_3697,3.0
459_2328,4.0
935_68358,4.0
901_1408,3.5
321_3793,3.5
871_58295,1.5
694_2987,3.5
147_1276,4.0
133_21,3.5
919_4128,4.0
917_2003,1.5
885_2571,4.0
658_2706,3.0
756_3994,4.0
860_7846,2.5
406_95167,3.5
735_1270,4.0
775_296,4.0
416_788,2.5
421_357,4.0
649_1617,4.0
994_364,4.0
548_70206,2.0
132_2716,5.0
847_2445,5.0
240_3703,4.5
100_880,2.0
810_151,3.5
445_89864,3.5
440_3082,1.0
828_3871,4.0
859_58559,1.5
894_47,4.0
943_193950,4.0
493_2706,3.0
43_5500,5.0
705_91500,3.5
301_109374,4.0
626_4802,3.0
749_4255,2.0
21_6936,3.5
17_164179,4.0
836_2093,4.0
96_5618,4.0
822_79132,4.5
674_1968,4.0
872_3948,3.5
896_103335,4.5
997_4148,3.0
76_55830,2.5
575_95207,2.0
832_133645,3.0
738_5445,4.0
58_1303,3.5
599_3176,3.0
60_2130,4.0
181_26523,3.5
55_48738,3.5
484_788,2.5
118_356,4.0
694_1917,3.5
731_350,3.5
181_3948,3.5
548_31433,2.0
548_55250,4.0
653_72356,3.5
847_7234,5.0
108_101864,4.0
408_25788,4.0
892_420,2.5
859_5902,1.5
567_750,4.0
845_1380,3.5
314_515,4.0
772_442,1.0
886_2000,4.0
321_4816,3.0
421_1010,3.5
877_1270,4.0
964_457,4.0
662_3408,3.0
102_4039,4.0
848_3994,4.0
606_110553,4.5
217_253,3.0
113_922,4.5
137_1307,4.0
526_494,3.0
997_101895,3.5
677_110,4.0
284_8361,2.5
803_2616,3.0
597_741,1.0
370_593,4.5
803_149,4.0
911_317,3.0
707_2002,2.0
101_91658,1.0
278_2,3.5
402_316,3.5
611_2571,4.0
653_6064,1.0
425_4027,4.0
146_79132,4.5
155_4019,3.5
718_7454,3.0
132_2944,5.0
548_5324,2.0
431_7980,3.5
591_66,2.0
554_53519,2.5
792_5952,3.5
101_48780,1.0
756_1148,4.0
440_4700,1.0
426_59995,4.0
847_50615,4.0
901_741,4.0
920_16,3.5
828_435,2.5
984_452,3.5
903_6536,3.5
1000_4720,3.5
704_80463,4.0
91_1719,4.0
59_1094,3.0
413_130634,3.5
859_6963,1.5
237_185,3.0
916_4306,3.5
477_1615,3.0
650_4308,3.5
94_410,3.0
705_122900,4.0
789_1499,3.0
287_8636,3.0
548_7439,2.0
836_1172,3.0
228_70286,5.0
844_1210,4.0
138_1333,2.0
426_3733,4.0
803_1209,3.5
12_3877,3.0
255_7361,4.0
997_3160,4.0
345_1967,3.5
377_2100,3.0
803_2580,4.0
72_3098,4.0
561_1608,3.0
606_7438,4.5
409_8531,4.0
979_3361,4.0
572_4623,5.0
715_4963,4.0
439_6373,1.5
872_8641,3.5
319_1293,4.0
426_90600,4.0
860_3257,2.0
707_466,2.0
694_1333,3.5
401_8464,4.0
181_215,4.0
947_736,5.0
592_1731,3.5
321_87306,3.0
740_6537,3.0
736_8874,4.0
40_1210,4.0
648_8781,2.0
166_218,1.0
787_4661,4.0
901_103228,3.0
846_2028,4.0
997_74545,4.5
567_480,4.0
645_5,3.5
217_6331,4.0
40_608,4.0
847_27768,4.0
901_5291,4.5
597_446,1.0
58_62049,3.5
261_4718,3.0
944_2761,4.0
860_4776,2.0
600_539,3.5
105_786,3.5
626_5801,3.0
844_1885,3.0
519_1220,4.0
805_2986,2.5
960_19,1.0
634_647,4.0
803_4883,3.5
770_3527,3.5
626_3527,3.0
243_59026,3.5
983_2028,5.0
578_367,3.5
601_4480,2.5
257_3578,4.5
426_2989,4.0
68_750,4.0
548_170,2.0
572_1917,5.0
810_1293,4.0
854_500,1.5
175_2861,1.5
379_5782,3.5
844_1,3.5
302_111781,3.0
630_8638,1.0
447_364,4.0
132_1222,5.0
116_1214,3.5
542_162606,3.5
396_1361,5.0
652_1270,4.0
567_315,3.0
82_1961,1.5
997_247,4.0
925_211,3.5
65_122904,4.0
983_76077,5.0
38_97304,4.0
567_6333,3.5
935_480,4.0
715_2770,3.5
746_1357,4.5
498_1059,3.5
548_94864,2.0
254_7153,4.0
864_327,3.0
19_26417,3.5
76_33893,3.5
548_53127,4.0
176_2567,3.0
847_1220,5.0
860_3471,2.0
919_3147,4.0
619_115713,3.5
541_31309,4.0
642_1240,4.0
212_3593,1.0
739_4886,4.0
886_85881,3.5
132_3793,5.0
460_102880,1.0
705_2572,4.0
695_170,4.0
606_55247,4.5
675_1663,4.0
676_292,3.5
860_4226,2.0
887_6934,3.0
829_1682,1.5
285_2278,3.5
187_37830,0.5
83_2804,4.0
956_7153,4.0
999_3168,4.5
548_33437,4.0
70_587,3.0
477_3624,3.0
821_1019,1.0
561_2058,3.5
847_1172,5.0
626_45722,3.0
107_27808,3.5
648_3481,4.0
665_1222,4.0
997_109374,4.0
541_3415,3.5
238_7153,4.0
606_163134,4.5
870_380,3.5
548_50954,4.0
455_19,2.0
610_2060,2.5
33_2329,4.0
66_2302,3.5
213_1221,4.5
529_1963,3.5
359_2701,2.0
593_593,5.0
548_144600,4.0
805_2816,1.0
392_1029,3.5
565_2094,5.0
12_30810,3.5
243_8644,4.0
572_3702,5.0
606_97938,4.5
653_4623,1.0
285_105,3.0
318_8254,4.0
865_2145,2.5
489_116897,5.0
324_74510,3.5
859_51080,4.5
119_8636,3.0
757_5522,4.5
101_4306,1.0
848_34532,2.5
45_837,3.0
548_100498,2.0
345_4642,3.5
713_2858,4.0
960_3470,1.0
896_106138,3.5
551_25777,4.0
269_10,3.5
785_2023,1.5
230_1438,2.5
626_3672,3.0
237_1597,3.5
743_33493,3.0
740_8950,4.5
179_45,5.0
598_7285,5.0
947_70599,4.0
194_2942,3.5
326_5989,4.0
368_54272,4.0
577_2694,2.5
983_4720,5.0
181_192307,3.5
734_1617,4.0
57_2700,3.5
280_549,3.5
481_139644,3.5
156_802,3.5
187_71670,3.5
897_2987,3.5
541_168250,4.0
891_3550,3.5
91_81591,3.5
548_115534,4.0
436_367,3.5
440_3977,1.0
757_610,3.0
33_2324,4.0
948_3469,4.0
996_318,4.5
28_1396,3.0
626_5308,3.0
396_1986,3.5
846_2654,4.0
206_539,3.5
12_2822,3.5
765_145,3.5
828_2617,3.0
860_5481,2.0
847_6323,5.0
548_87869,2.0
847_5037,4.0
927_4370,3.5
483_1127,3.5
677_376,3.5
847_5473,4.0
541_586,3.0
440_1676,1.0
318_48516,4.0
285_1303,3.5
365_59315,4.0
705_50,4.0
718_2431,3.0
414_481,1.5
666_289,3.0
871_189203,1.5
653_6645,1.0
541_180031,3.5
983_3033,5.0
319_2112,1.0
26_2858,4.0
175_2694,1.5
246_128360,4.0
909_1997,4.0
825_1721,3.5
925_562,4.0
727_30810,3.5
462_8958,4.0
459_733,3.5
967_53996,3.0
757_3527,3.5
866_234,3.0
174_87430,3.5
801_2011,3.5
413_80463,4.0
431_2005,3.0
401_33794,4.0
960_2723,1.0
75_97921,4.0
243_5418,4.0
50_2692,4.0
494_1047,4.0
630_5943,1.0
347_6155,2.0
263_2580,4.0
243_105585,3.5
982_420,2.5
933_3081,4.0
382_122892,3.5
996_2890,3.5
565_2335,5.0
859_2116,1.5
601_4523,3.5
449_6377,5.0
137_3006,4.0
230_340,3.0
124_32,3.5
935_97913,4.0
147_1537,3.5
477_33085,3.5
910_31221,2.0
997_123180,3.5
960_7041,1.0
963_38304,3.5
72_2053,3.0
357_8910,4.0
72_1297,4.5
642_6934,3.0
275_91529,4.0
945_32,3.5
453_318,4.5
548_19,2.0
416_1784,3.5
581_3408,3.0
285_1732,4.0
187_71156,4.0
834_367,3.5
551_6807,4.0
359_1,3.5
740_95441,1.0
441_33085,3.5
285_3988,2.5
756_4874,3.5
504_592,3.5
401_27815,4.0
67_748,3.5
414_1264,1.5
828_3526,3.0
38_60074,2.5
919_2712,3.0
792_36529,4.0
177_2571,4.0
187_8492,4.0
980_2688,3.5
296_364,4.0
786_3360,3.5
738_44199,4.0
391_3897,3.5
648_106766,3.5
226_481,3.5
459_1801,2.5
515_589,1.5
155_5,3.5
686_3421,3.0
803_2918,4.0
695_349,3.5
426_48304,4.0
754_454,3.5
694_2792,2.5
12_1207,4.0
27_919,3.0
805_423,3.5
89_474,1.5
347_1270,4.0
412_6936,3.5
321_179135,3.5
497_1136,4.0
860_1093,2.0
431_3508,3.0
698_177689,3.5
847_3608,5.0
551_367,3.5
906_157296,5.0
904_6157,3.0
259_2997,4.0
550_7325,4.0
844_2150,3.5
392_3712,3.5
550_2706,3.0
216_3147,4.0
347_3608,2.5
186_593,4.5
606_152079,4.0
997_188283,3.5
16_5952,3.5
494_1923,3.0
768_500,3.5
450_74156,3.5
959_1197,4.0
844_246,4.0
997_6291,3.5
896_2321,4.0
220_79132,4.5
919_67408,3.5
123_2108,3.5
459_784,3.0
657_44665,4.0
181_113780,3.5
855_246,4.0
690_1963,3.5
398_344,3.0
901_104879,4.0
485_114662,2.5
257_6502,3.5
166_2252,1.0
469_162590,3.5
534_2692,4.0
409_3174,1.0
642_4896,3.5
983_2340,5.0
639_1957,4.5
783_4973,4.0
591_595,3.5
430_10,3.5
846_2023,3.5
731_292,3.5
756_4367,2.5
962_2139,4.0
835_380,3.5
649_1207,4.0
230_1010,3.5
598_44199,5.0
279_2683,3.0
59_28,4.0
43_362,5.0
33_593,4.5
190_1653,4.0
860_6534,2.0
171_3949,4.0
177_2748,3.5
296_5617,4.0
838_141,4.0
185_318,4.5
285_2719,3.0
648_78105,2.5
592_3525,2.5
80_2352,5.0
175_111,1.5
477_736,3.0
866_587,3.0
538_2581,4.0
749_260,4.0
466_474,4.0
189_3703,4.5
238_1262,4.5
860_288,2.0
846_4008,4.0
43_31658,5.0
375_70286,4.0
833_81847,3.5
533_19,2.0
426_231,4.0
993_1527,3.5
828_3704,3.5
736_39292,3.5
919_4887,4.0
224_1831,2.0
293_26462,3.5
847_2458,5.0
357_5530,3.5
705_31658,5.0
84_7361,5.0
477_3717,2.5
23_1093,3.0
787_3897,3.5
765_1265,4.0
61_1188,5.0
626_6561,3.0
848_1254,4.0
847_168,5.0
216_1500,4.0
468_6377,4.0
653_104139,3.5
309_350,3.5
12_60069,3.5
440_3147,1.0
469_1196,4.5
981_49272,4.0
847_61279,4.0
917_1298,1.5
246_750,4.0
742_8360,4.0
927_3071,3.5
844_924,4.0
716_5418,4.0
732_2942,5.0
690_1250,3.5
648_86320,3.0
653_955,1.0
15_2153,3.5
293_3698,3.5
468_480,4.0
101_8533,1.0
859_4022,1.5
76_2931,3.5
944_4104,2.5
626_1265,3.0
257_48780,4.0
58_2944,3.5
876_4995,4.0
12_2112,1.0
793_1214,3.5
707_1918,2.0
257_8368,4.0
166_2297,4.0
944_7005,1.5
567_53326,3.5
287_48877,0.5
190_2252,2.5
205_595,3.5
859_37240,1.5
125_5283,4.0
23_62,3.5
398_480,4.0
610_899,4.0
92_4085,3.0
75_1688,3.5
493_2699,2.5
836_1991,3.0
3_44191,5.0
948_431,4.0
836_2268,3.5
734_1199,3.5
519_4207,3.0
187_4643,2.5
370_2442,3.5
462_30707,4.0
285_2167,3.5
270_47,4.0
653_6316,1.0
247_4248,1.5
431_1431,3.5
322_463,3.5
207_56389,3.5
962_36519,3.5
644_454,3.5
37_97304,4.0
396_1969,1.5
131_2028,4.0
18_733,3.5
355_736,3.0
846_1730,3.5
491_151759,3.5
548_138204,4.0
600_150,4.0
224_315,3.0
12_627,3.0
396_1600,3.5
443_2738,5.0
285_1271,4.0
72_50,4.0
901_733,3.5
999_2359,4.0
947_48385,5.0
626_34,3.0
865_5688,3.5
904_51540,3.5
595_33794,4.0
738_362,3.5
38_79702,3.0
355_112556,3.5
686_474,4.0
672_1219,4.5
411_8961,4.0
649_4488,3.5
967_168254,3.0
189_2145,2.5
836_1258,4.0
1000_1513,3.0
950_104,0.5
450_81229,4.0
967_5445,4.0
836_2005,3.0
757_537,2.5
62_2023,3.5
992_150,4.0
859_318,1.5
860_1088,2.0
251_6296,4.0
62_1552,3.5
19_7439,2.0
988_109487,4.0
323_2858,4.0
62_1704,4.0
548_44191,2.0
895_1387,3.5
992_360,3.5
532_193,2.5
947_48394,5.0
859_1285,1.5
897_2321,4.0
847_32525,4.0
803_55267,3.5
630_3157,1.0
409_2959,1.0
169_1947,4.0
406_102903,4.0
619_4995,4.0
910_91658,4.0
172_72998,5.0
47_110,4.0
548_2808,2.0
431_3263,3.0
840_348,3.5
639_2474,3.5
567_3535,4.0
695_1213,4.0
862_2959,4.0
581_527,4.0
805_517,4.0
815_10,3.5
98_107141,5.0
179_648,1.0
541_2501,3.5
858_296,4.0
355_8641,3.5
847_4921,4.0
520_1198,4.0
549_4878,4.0
740_1610,4.0
447_858,4.5
434_2028,4.0
592_3254,2.0
756_858,4.5
301_1704,4.0
226_5989,4.0
566_356,4.0
997_5678,3.5
927_3916,4.0
497_4886,4.0
702_27815,4.0
709_33493,5.0
854_610,1.5
907_1028,4.0
676_1375,3.5
836_2706,3.0
847_2336,5.0
756_47,4.0
109_97,4.0
41_457,2.0
351_2797,3.5
426_6502,4.0
72_1500,4.0
665_2406,4.0
628_104245,3.5
927_1361,5.0
324_122886,4.5
801_101893,3.5
846_2539,3.5
688_208,2.5
847_119432,4.0
174_2951,4.0
3_91630,5.0
280_3685,3.0
12_1214,3.5
597_2502,1.0
866_150,4.0
243_146672,3.5
275_109487,4.0
494_54270,3.5
275_260,4.0
868_593,4.5
859_52604,1.5
294_1732,4.0
548_79912,4.0
626_1225,3.0
439_3030,1.5
397_5989,4.0
810_2102,3.5
997_2710,3.0
226_3881,3.5
772_1219,1.0
815_166534,4.0
847_3951,4.0
847_4023,5.0
439_112552,1.0
402_750,4.0
323_608,4.0
95_926,4.5
901_2278,3.5
519_4923,3.5
477_7285,3.0
207_8644,4.0
477_6016,4.0
434_1219,4.5
803_5608,5.0
639_2423,4.0
860_3253,2.0
254_4447,3.5
528_477,4.0
598_34150,5.0
597_1258,1.0
406_92509,3.5
146_99114,4.0
91_55290,4.0
648_5816,4.0
871_182715,1.5
548_1197,2.0
647_8783,3.5
981_59985,3.5
773_46,3.0
206_725,3.0
199_454,3.5
695_596,3.0
639_1298,4.0
997_4438,3.5
957_185,5.0
541_147196,3.5
983_3257,5.0
243_96975,3.5
355_1196,4.5
934_376,3.5
514_866,4.0
181_364,4.0
653_4791,3.5
757_296,4.0
554_55553,3.0
82_66665,1.5
942_3916,4.0
626_7416,3.0
390_195315,3.5
803_1148,4.0
243_96565,3.5
73_18,3.0
547_1690,3.5
713_1997,4.0
370_2691,3.5
364_2100,3.0
951_50912,5.0
171_538,4.0
572_1047,5.0
217_1036,4.0
372_318,4.5
448_1214,3.5
757_4848,4.0
995_173,1.5
355_6863,3.0
784_1246,4.0
75_2565,3.5
224_541,4.0
132_296,5.0
630_2485,1.0
229_6,4.0
577_8641,3.5
217_3082,3.5
939_6365,5.0
803_1179,4.5
768_1732,4.0
757_4022,4.0
504_2532,3.5
653_2406,1.0
155_5291,4.5
606_136443,4.0
449_162578,5.0
597_2334,1.0
590_914,4.0
927_3925,3.5
734_1719,4.0
351_1230,4.0
855_3083,4.0
785_1197,1.5
125_3672,3.5
676_1207,4.0
859_6502,1.5
280_1931,4.0
705_6188,4.0
968_223,4.0
541_142020,3.5
237_589,4.0
768_2273,3.5
939_2268,5.0
70_1201,4.0
12_440,3.5
860_1792,2.0
41_260,2.0
793_1009,3.0
810_3365,3.0
859_2677,1.5
3_3301,5.0
986_36,4.0
443_2792,2.5
3_480,5.0
243_116823,3.0
120_969,1.0
867_7317,4.5
187_1073,3.5
847_1219,5.0
514_1884,3.5
864_475,3.0
997_2793,2.0
84_37729,5.0
248_4701,3.0
414_714,1.5
630_2340,1.0
171_7158,3.0
626_47610,3.0
368_92192,3.5
446_2124,5.0
997_83910,3.5
649_4367,2.5
541_174839,3.5
904_4238,3.5
901_47382,3.0
996_1198,4.0
794_27773,3.5
592_2473,4.0
488_3700,4.0
847_783,5.0
907_587,3.0
209_1219,4.5
707_3264,2.0
187_4299,3.0
167_356,4.0
857_1089,4.0
736_109374,4.0
224_7143,4.0
252_77561,4.0
318_1193,4.0
626_8879,3.0
368_150,4.0
847_800,5.0
541_187603,3.5
472_2491,3.5
226_4719,2.5
514_1625,4.0
653_150,1.0
187_40732,4.5
932_1060,4.0
406_5574,4.0
38_47,4.0
626_2094,3.0
148_1198,4.0
494_832,3.5
290_4246,3.5
200_62,3.5
999_1198,4.0
548_144420,4.0
364_63082,4.0
606_161131,4.5
909_2985,3.0
864_736,3.0
698_1704,4.0
13_8784,1.0
997_101088,3.5
626_1136,3.0
82_1653,1.5
793_1882,3.0
101_4246,1.0
243_106920,4.0
977_3256,4.0
216_2628,3.0
4_3751,3.5
939_3526,5.0
114_59784,4.0
309_280,3.5
647_100163,3.5
608_7147,3.5
630_585,1.0
523_1249,3.5
801_58351,3.5
673_339,3.5
960_1089,1.0
464_88744,4.0
653_302,3.5
296_69526,2.0
431_8368,4.0
285_2082,4.0
71_2571,4.0
626_1340,3.0
901_112911,3.5
296_6863,3.0
247_3955,3.5
565_1831,5.0
368_95088,3.5
906_111622,3.5
548_91842,4.0
886_1257,3.5
252_68901,3.5
912_480,5.0
3_5225,5.0
810_4803,3.5
35_2502,4.5
536_2413,3.5
858_1735,3.5
847_6285,4.0
738_1721,3.5
75_3868,3.0
548_5108,2.0
770_1441,4.5
695_29,4.5
472_57,4.0
523_1225,4.0
30_1198,4.0
905_2530,2.5
498_174055,4.0
548_5282,4.0
626_2081,3.0
800_166534,4.0
94_597,3.5
606_159093,4.5
158_329,3.5
772_1779,1.0
281_1393,4.0
171_3006,4.0
174_2412,3.5
983_91077,4.0
175_3987,1.5
450_3362,4.0
426_91976,4.0
12_1914,2.5
59_318,4.5
301_527,4.0
821_1265,1.0
560_733,3.5
782_48780,4.0
318_8266,3.5
626_6724,3.0
441_39183,4.0
217_1587,3.0
764_839,3.0
260_858,4.5
840_1459,3.0
927_923,4.0
966_3,4.0
587_1912,3.0
803_8944,3.5
821_588,1.0
209_1214,3.5
384_3600,3.5
939_3033,5.0
120_1183,1.0
861_353,3.5
80_1084,5.0
760_3,4.0
321_3578,4.5
756_2827,3.0
803_5052,3.5
627_30,4.5
871_53956,1.5
271_2028,4.0
604_480,4.0
912_6537,5.0
997_198,2.5
128_171763,3.5
848_115149,3.5
164_4015,1.5
770_2617,3.0
509_1374,4.0
847_7700,5.0
280_2150,3.5
243_2959,4.0
187_196,3.0
702_88179,3.5
648_56367,4.0
21_79702,3.0
133_45,5.0
431_357,4.0
154_71057,3.0
426_5400,4.0
606_151315,4.0
987_912,4.0
630_2571,1.0
626_2167,3.0
763_79132,4.5
828_2141,3.0
548_5563,4.0
705_122892,3.5
771_282,3.0
902_858,4.5
178_2716,3.5
3_103384,5.0
472_1593,2.5
543_79132,4.5
793_2901,3.0
757_8447,3.5
261_788,2.5
174_1387,3.5
548_2616,2.0
89_3418,1.5
437_457,4.0
199_318,4.5
446_1909,5.0
58_1284,4.5
240_3024,1.0
18_1304,4.0
151_120466,2.0
39_318,4.5
426_88810,4.0
201_3819,4.5
859_2539,1.5
613_6863,3.0
676_1079,4.0
410_1201,4.0
924_1265,4.0
280_3035,4.0
40_4993,4.0
695_1456,3.5
876_1356,3.5
431_541,4.0
526_1097,4.0
768_118696,3.0
785_1079,1.5
318_555,3.5
505_7460,4.0
364_1132,3.5
956_116797,4.0
514_37731,4.0
653_8366,3.5
216_353,3.5
846_5853,3.5
132_3200,4.0
548_78579,4.0
948_3167,3.0
795_46530,4.0
43_3481,5.0
95_100556,4.5
107_38886,4.5
350_799,4.0
649_1124,4.5
296_51540,3.5
698_1345,3.5
617_1923,3.0
839_1,3.5
797_8784,1.0
860_1241,2.0
548_52715,4.0
559_839,3.0
896_1088,3.5
890_318,4.5
72_527,4.0
548_3203,4.0
658_7438,4.0
406_104312,3.5
901_3039,4.0
748_180,3.5
628_94018,2.0
567_4725,2.5
968_4299,3.0
965_2762,4.0
318_32584,3.5
23_1835,2.5
216_4728,3.0
628_107406,2.5
247_4571,3.0
419_88125,4.0
460_8360,4.0
267_904,5.0
416_454,3.5
580_539,3.5
462_1080,4.0
431_1610,4.0
937_2302,3.5
548_67620,4.0
548_52724,2.0
548_357,2.0
942_3821,4.0
779_589,4.0
709_1721,5.0
426_6377,4.0
632_6218,3.5
35_2424,3.0
959_260,4.0
86_1079,4.0
541_146028,3.5
426_5902,2.5
628_118970,3.0
148_60069,3.5
409_6202,4.0
997_2713,1.5
494_494,3.0
842_587,3.0
626_1957,3.0
548_2976,2.0
647_1625,4.0
598_53125,5.0
164_34405,1.5
279_912,4.0
102_412,3.5
302_8376,3.5
709_104243,5.0
919_3409,2.5
107_265,4.0
901_85401,1.5
207_48774,3.0
626_3301,3.0
847_40337,4.0
494_597,3.5
72_45,5.0
421_380,3.5
402_2948,3.5
477_5669,3.5
59_7116,4.5
696_49272,4.0
648_1961,4.0
958_14,4.0
468_1270,4.0
77_362,3.5
36_265,4.0
983_3301,5.0
801_103249,3.5
803_585,3.0
318_34534,4.0
528_261,4.0
551_2294,4.0
775_95441,1.0
751_4638,2.5
803_47,4.0
970_2571,4.0
318_1285,3.0
722_4890,5.0
544_8376,1.0
609_208,2.5
815_1892,3.5
46_1246,4.0
752_1136,5.0
735_780,3.5
121_3718,3.5
351_1285,3.0
848_902,3.5
607_2712,2.5
116_1374,4.0
67_3440,3.5
213_1957,4.5
206_592,3.5
542_168252,4.0
243_7323,4.0
987_1196,4.5
866_36,4.0
757_2313,4.5
771_1007,3.5
69_4641,4.0
550_31685,3.5
337_79132,4.5
187_111,3.5
297_708,3.5
12_1518,3.0
997_26547,4.5
166_107,1.0
548_41285,2.0
901_168252,4.0
858_2429,4.0
430_329,3.5
65_141004,4.5
997_2792,2.5
231_342,3.5
402_4571,3.0
243_4993,4.0
379_62,3.5
738_1267,4.5
997_2628,3.0
900_477,4.0
987_913,4.5
749_2959,4.0
440_59615,1.0
630_2890,1.0
12_1079,4.0
626_3387,3.0
465_3052,4.0
710_3949,4.0
833_56152,4.0
987_4306,3.5
548_71732,4.0
540_1721,3.5
848_6534,2.0
177_1049,3.0
610_3671,4.0
548_142873,4.0
846_799,4.0
538_2571,4.0
695_1647,3.5
919_64614,4.0
217_2404,2.5
591_6,4.0
757_2600,3.5
707_3968,2.0
847_50898,4.0
896_89678,3.5
653_2571,1.0
757_1373,2.5
526_784,3.0
997_8807,3.0
621_1183,3.0
899_1210,5.0
304_2012,3.5
919_1387,3.5
40_2959,4.0
526_1129,4.0
626_5707,3.0
477_1270,4.0
408_4878,4.0
243_27368,3.5
902_2312,2.0
120_2927,2.0
72_4041,3.5
628_106696,3.0
534_3578,4.5
318_48322,3.5
842_344,3.0
294_61262,4.0
3_115617,5.0
236_673,2.5
606_135141,4.5
598_79132,5.0
847_1836,5.0
132_1517,5.0
301_260,4.0
911_252,3.5
139_1147,1.0
727_44191,3.5
281_4226,4.0
478_89745,3.5
999_1224,5.0
511_60069,3.5
847_70708,4.0
709_1193,5.0
612_1466,3.5
220_59369,3.5
489_172017,5.0
917_585,1.5
359_1230,4.0
201_1230,4.0
587_6250,4.0
695_2872,4.0
865_2331,3.0
567_1387,3.5
894_316,3.5
803_4734,4.5
892_1036,4.0
321_6502,3.5
132_357,5.0
226_5670,3.5
997_1580,3.5
589_1097,4.0
485_32589,3.5
803_2700,3.5
580_553,3.0
95_4226,4.0
166_1995,1.0
757_6001,4.0
960_1083,1.0
995_2968,1.5
426_93297,2.5
187_799,4.0
408_88,3.5
786_56367,4.0
166_1939,1.0
639_1259,4.0
561_663,3.0
125_1517,3.0
19_90057,3.5
285_1907,3.5
566_2724,3.0
901_60684,3.5
707_2991,2.0
712_4308,1.5
514_6870,3.5
167_1042,4.0
967_170827,2.0
648_164606,3.5
847_4967,5.0
727_3897,3.5
120_3079,2.0
10_1,3.5
597_1544,1.0
810_3969,3.5
686_3753,3.5
992_595,3.5
439_2010,1.5
114_102407,2.0
385_348,3.5
181_164179,4.0
420_1805,3.0
206_1282,4.0
997_188049,3.5
187_72605,3.5
224_4011,4.0
285_2046,3.5
768_4776,3.5
883_4306,3.5
187_96281,3.5
847_26713,4.0
359_2529,4.0
757_4626,3.5
70_4973,4.0
859_3129,1.5
757_1347,3.0
72_858,4.5
958_886,0.5
626_2033,3.0
548_4246,2.0
187_95167,3.5
12_2640,3.5
489_8874,1.0
933_508,3.5
3_111759,5.0
395_7149,4.0
373_44195,3.5
342_1584,4.0
857_589,4.0
507_3826,2.0
318_1517,3.0
859_4367,1.5
767_440,3.5
935_208,2.5
756_2918,4.0
756_6790,1.0
162_3121,3.5
823_105,3.0
92_508,3.5
379_4022,4.0
994_282,3.0
409_153,1.0
967_115713,3.5
924_1059,3.5
787_54997,3.5
805_380,3.5
85_186,2.5
606_2985,4.5
695_3033,4.0
462_1619,3.5
322_5093,3.0
402_34,4.0
997_194951,3.5
607_102125,2.5
610_117533,4.5
721_2851,3.5
698_170697,3.5
187_377,3.5
709_4027,5.0
357_113378,2.0
495_1283,4.0
474_593,4.5
58_3468,4.0
313_8636,3.0
240_1201,4.0
967_2528,4.0
822_780,3.5
450_79242,3.0
72_34,4.0
757_1924,3.0
941_73881,3.5
196_34162,3.0
181_5269,1.5
570_708,3.5
943_72998,3.5
346_785,3.0
623_3,4.0
847_56779,4.0
280_1944,4.0
756_8236,3.5
734_2917,4.5
541_48825,3.5
326_4878,4.0
84_112552,5.0
521_316,3.5
278_919,3.0
123_998,4.0
992_169,2.0
151_5418,4.0
497_2147,2.5
284_60482,3.0
694_1876,3.0
